sample_id,membership,true_label,partition,lira_online,lira_online_fixed_variance,lira_offline,lira_offline_fixed_variance,global_true_class_log_odds
0c17bada10c374b2,1,0,attack_calibration,0.3858521967464469,0.4651573648038215,0.12803050838311936,0.14024713426987045,1.3221404946973547
d5d6cb1d644f00a1,1,0,attack_calibration,2.0758916791053874,1.238431840884515,1.3385546420075864,0.9448003623836521,1.7010267954196048
9b8bebf04c976bb5,1,0,attack_calibration,-0.08777702851839131,-0.0787163923466716,0.18982974958741705,0.1925997620444827,1.68084856843623
dc30fe571f8ae8a9,1,0,attack_calibration,-0.01355640372040079,0.0601351056940167,-0.3916501320228052,-0.25655304091146847,1.466010798724887
eb66b3cf730ccb2c,1,1,attack_calibration,-1.8591472728839953,-1.3225426039709993,1.5576199417799692,0.26194446013860684,-1.5478648585334014
b1865a02a973295e,1,0,attack_calibration,0.39780111794679074,0.3658252040523703,0.04487798568548207,0.06076120596001833,0.7076317330013361
e7e373dc3f4edea2,1,1,attack_calibration,0.473837426552962,0.3862537642793402,0.46236494464160216,0.3510499596434413,-1.0664537667828422
489c621716e68cd7,1,1,attack_calibration,3.4522214047485766,1.2504840392723044,2.5187127141295518,0.9253431107777961,-1.3404898567686365
1140759c0aaa1cc8,1,0,attack_calibration,-2.196911299885964,-0.7908008945676727,-0.9643111668104378,-0.2429866976697228,1.236581335521468
5b4b96e7751eac08,1,0,attack_calibration,-0.8121423324422182,-0.20100243482904256,-0.8254253373857616,-0.23240169012306344,1.483039829864019
7b048734ff3b8d04,1,0,attack_calibration,0.3234136288747873,4.303958603579934,1.8505587699776807,10.843108914415428,1.7463177128707743
d77f4fc06870e033,1,0,attack_calibration,-1.2300231494798515,0.00885543435661984,-1.9467970471859415,-0.256072145725017,1.6302373052459336
ad2f6e2ed9bf4ad7,1,0,attack_calibration,-4.931320470395188,-1.527687550525973,-0.48419723073912935,-0.14171227255338747,0.9375561988209281
0fe71a763488f4d7,1,0,attack_calibration,-3.170464035978461,-2.3437863194890913,0.5051394587226119,0.22591259555121157,1.5857183927315253
