sample_id,membership,true_label,partition,lira_online,lira_online_fixed_variance,lira_offline,lira_offline_fixed_variance,global_true_class_log_odds
9462945173ba3a53,1,0,final_evaluation,0.34671012459388917,0.5318552325775517,0.024242453172762857,0.0379129268350068,1.5173193473029178
51d0bc7e919b7681,1,0,attack_calibration,-3.815851289793944,0.014421101774276579,1.7514760920120624,5.206519783853812,1.0650869287750355
9a7292eef1816cb7,1,0,unused,14.312990391212265,4.10692341234455,13.532831617277653,3.45390589789997,1.9262796983263282
470d6a14daf8d150,1,0,final_evaluation,1.0122625887184022,0.37519443068789726,1.023615775959449,0.024450069929641605,1.411754444620087
b1865a02a973295e,1,0,final_evaluation,-2.45376473463077,-0.615652242400291,-0.9282776104351911,-0.6556324978455239,1.0277838206194927
2511f6e0a190dee4,1,0,attack_calibration,-1.509415328279021,-0.9972551547663338,-0.6044406270167544,-0.6754928682918608,1.1590209500568165
61c2c70449c97c00,1,0,final_evaluation,-0.12840338447475652,0.017678543129349356,-1.0417006816720886,-0.7602586378331897,1.2193298600435603
a8090ec830b657db,1,0,attack_calibration,0.7643111620285628,0.23084354731323198,-0.5857126020915557,-0.5596703581858014,1.5875846754899714
430c9863b0be2f59,1,0,final_evaluation,-0.03677199056947522,-0.22424396788838852,-0.6295990429029605,-0.778602679276152,1.2107247914375794
307b68bf4345c687,1,1,unused,0.6134728004916616,0.32659758081011225,-0.4587588546890302,-0.4947451249858741,-1.1798358208303252
01390b8728342c2e,1,1,unused,-1.4528198044448366,-0.8900492730974043,-1.0877891080046216,-0.7675039072059844,-1.3142892461770048
e50a3909a8f17e31,1,0,unused,-0.383134167983026,-0.42756960814477374,-0.517507907543149,-0.5468886107980033,1.3498639055363266
884d3bed3ee9a76b,1,1,unused,-0.9457695208505825,-1.2739760441368968,0.6693373544060557,-0.18045372301808404,-0.7605397172482947
6534b546dd128466,1,0,final_evaluation,3.8305996241399862,2.633872530951731,3.272529649806294,1.814109222338605,1.6070274350721154
fa2cdb6626f2f7a5,1,0,attack_calibration,0.19681750735863712,0.17663544600051706,-0.3330502536681823,-0.34936336901147325,1.2751402061043557
b9405c8d1f87a506,1,0,attack_calibration,-2.038189123845613,-0.731539546924324,-0.7291825611548577,-0.6318984503080798,1.5477360783420677
94db41731fc94db4,1,0,unused,0.1089005570947259,0.06709469629987597,-0.70010300989171,-0.6260237853833222,1.0349476265822697
397282abbed799ef,1,0,unused,0.7929255375315152,0.8424774667589737,0.21549581432810805,0.13953648344967584,1.2296668456750648
a7a9da234f1dc6e5,1,0,attack_calibration,-0.09255055519196076,0.09512944918578037,-0.6891068387379933,-0.7158395178257526,1.2050342272952008
2481717a8993a05e,1,1,unused,-0.7330293904294627,-1.0221573023502486,-0.5856569147576949,-0.776830373105108,-1.0079768256798665
5a4c809667fa2c9e,1,1,final_evaluation,1.1844461976934484,0.4521365432964559,0.4092410784279026,-0.30882687310385015,-1.6607539343112419
c11da26502b1e62a,1,0,final_evaluation,5.255165930793587,4.700919902216624,4.896786479436914,3.879736042699787,1.075698702758694
2d408483aca45038,1,1,unused,0.9656313189044885,1.7225001682988854,0.4438639874754413,0.9234069550809836,-1.540705879757027
7294a8ade64ef6f3,1,1,final_evaluation,1.5962880456265456,0.832429384564964,0.6819705359666084,0.02431401868071159,-1.3227682461509525
de256b90911adb16,1,1,final_evaluation,0.05610654051705777,-0.10002558247234239,-0.5701511337579515,-0.7709964237828502,-0.9348483318449594
6fcc7a1d69c1f639,1,0,attack_calibration,-9.095227400346934,-6.681802062609215,1.151974208744375,2.817771915207229,0.5665320517566428
e8ab00d0bc25a6ce,1,1,final_evaluation,-0.8585359161489564,-0.9993234936827715,-0.7153987971573343,-0.7348568794480042,-1.0714401312884596
215ad6e2193ec241,1,0,final_evaluation,-2.964937575129155,-1.8482134160906065,-0.6899457199190511,-0.64796562802426,0.9308909727309409
0376518114d577e0,1,0,final_evaluation,-0.6151661281142132,-0.7047662269076067,-0.420510650184144,-0.4026499965718262,1.570733372206622
