target_id,defense,partition,record_id,membership,true_label,original_prediction,boundary_distance,initially_correct,adversarial_initialization_found,search_censored,cap_distance,initialization_queries,gradient_queries,step_queries,projection_queries,boundary_queries,iterations_completed,query_budget_exhausted,stopping_reason
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,lattice_round,attack_calibration,b95d8aa7591c7887c05c,1,0,0,0.5670629739761353,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,lattice_round,attack_calibration,66fa33821884d4568b02,1,0,0,0.6007378101348877,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,lattice_round,attack_calibration,6bf07a3ff23f9e3249c5,1,0,0,0.17977021634578705,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,lattice_round,attack_calibration,01e7168ae2a624ff9916,1,0,0,0.11630988866090775,True,True,False,4.898979663848877,32,256,12,90,390,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,lattice_round,attack_calibration,ae429a6a1d645aacb94e,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,lattice_round,attack_calibration,402e2e33d278085f817f,1,0,0,0.41853874921798706,True,True,False,4.898979663848877,32,256,11,90,389,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,lattice_round,attack_calibration,b3763b5a5d752cf2fa24,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,lattice_round,attack_calibration,108acbd92e651db6ac49,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,lattice_round,attack_calibration,16e3ff8c6f696f231824,1,0,0,0.5671818256378174,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b02__none,lattice_round,attack_calibration,6cab59b4d007e6d2fd01,1,0,0,0.5788354873657227,True,True,False,4.898979663848877,32,256,12,90,390,8,False,iterations_completed
