sample_id,membership,true_label,partition,lira_online,lira_online_fixed_variance,lira_offline,lira_offline_fixed_variance,global_true_class_log_odds
9e0de2dc02314923,1,0,attack_calibration,0.5354554794483422,4.310112364308421,2.0103995168522686,4.7221122432321945,1.7800004103566016
f34c662e342a5cd0,1,0,attack_calibration,-0.4904117973192048,0.0074879921422676965,-2.9930821830093324,0.41935000390904054,1.7999999782916594
cdd7905d4ace9817,1,0,attack_calibration,1.888238651966085,0.009660834820094555,-1.7979868388996008,0.4215228465868674,1.8200001015303937
2a7e625e86d80dfb,1,0,attack_calibration,3.416652699187724,0.01113619508114655,1.5069465128417665,0.42423886331610366,-1.8199998531612942
0485260ca3848f78,1,1,attack_calibration,-2.6278146898912076,-4.705586555228854,-0.587613204115029,0.42423889984532387,-1.8599999736430344
61c2c70449c97c00,1,0,attack_calibration,1.8769151237160786,0.00871018964216258,-1.8093381325478064,0.4205722014089354,1.7999999782916594
71622613983bc2bb,1,1,attack_calibration,-12.203985260831159,14.962377279084532,3.3498596225761372,15.388024246010117,1.6200003420545277
3349e4bf3ceeca93,1,1,attack_calibration,-0.7584022082422068,0.006247329175667171,-2.763320935163188,0.41935000390904054,-1.779999927648652
e50a3909a8f17e31,1,0,attack_calibration,0.008646104182425951,0.007893350716630998,-2.0950736374889485,0.41989321554848713,1.7999999782916594
5e02ac6b8464fffc,1,0,attack_calibration,0.8068528192473261,0.00747979572879276,-1.6862254908656857,0.41989321975589877,1.7999999782916594
80551c13df4cf732,1,0,attack_calibration,-0.7438293151671189,0.006383156906620169,-2.4150103239417513,0.4194858003296623,1.7800004103566016
9da62d4c05866725,1,0,attack_calibration,0.6231091776116062,0.007893324759671583,-2.2771203633378674,0.4198931895915277,1.7999999782916594
2744154eb236e42a,1,0,attack_calibration,1.9258262058389817,0.007436764170224652,0.37262083587548656,0.4227451286549384,1.7399996969607716
269fcc98d2ace9e7,1,0,attack_calibration,205.8093765087827,2.8693137395162904,207.5059259390928,5.168225547254073,3.6600009329866583
cece0993739851d0,1,0,attack_calibration,145.13816347522746,-0.2867071116444537,146.78335862403628,1.6449669791801647,2.860000504898334
d0c2f4ff1e5a1519,1,1,attack_calibration,-2.354319387733869,0.005263925227299238,-1.9817882032406313,0.4205722367691038,-1.8399999438657113
434b4ec2287a921d,1,0,attack_calibration,-6.440757644840021,-0.0036711860995515266,-1.0282779377561262,0.42804145700730734,1.9000005149531771
d0e29bcada86126e,1,1,attack_calibration,-1.8721578985752627,-16.490632794752784,1.5093472153266299,0.4242389703898248,1.6999995969350932
