sample_id,membership,true_label,partition,lira_online,lira_online_fixed_variance,lira_offline,lira_offline_fixed_variance,global_true_class_log_odds
b09e8af7603c1f11,1,0,attack_calibration,-0.13552863632882295,-0.5497384598202492,0.800569673549167,0.7113197082440347,1.4218638657864562
03c1060e9a802b65,1,0,attack_calibration,-2.0697441065734363,-0.5099898332376979,-0.9738975289335541,-0.13064915640224695,1.279436717478749
a02b0d8b050b25cb,1,0,attack_calibration,4.183147442446019,2.8639809102970775,4.494475479799743,2.7119736151802027,2.1924280645827934
dc30fe571f8ae8a9,1,0,attack_calibration,1.9942231818542053,1.013695501985139,1.6392960424318472,0.799987878853956,1.714852531185404
72b11186b6bb95c0,1,1,attack_calibration,-0.15976632787273148,-0.06688193562227562,-0.44567496923472216,-0.1537603386029862,-1.2719212351225475
b1865a02a973295e,1,0,attack_calibration,0.7989951321385725,0.35079634681684413,0.2846353723780862,0.1861605631159925,0.3345949630490429
39d1ed28e7c94ab5,1,1,attack_calibration,-0.27833381022977655,0.03322025098146075,-0.9068868870019748,-0.153771920593331,-0.5751723907327518
e0edf5eaa107cf1b,1,1,attack_calibration,-0.0851741474865777,0.06156485458720862,-0.018247932381318055,0.08206464078348841,-1.9544568142011733
1140759c0aaa1cc8,1,0,attack_calibration,4.574557232685667,2.57623877487536,4.061579780854045,2.361426556975756,1.3314588649087622
5b4b96e7751eac08,1,0,attack_calibration,2.6275359652908463,0.3882987090277211,3.050119486104991,0.618866474740562,1.4490526955674319
7d3c8763b109520c,1,0,attack_calibration,-0.7564716390949993,-0.022991655611116713,-1.0135133992131837,-0.12089207781870437,0.8495961939222962
ac1f42a14a901f9c,1,0,attack_calibration,-0.9266239604355254,-1.7239748121368865,0.4094297757190971,0.11734459359100069,1.1243130286257883
52597b1d14283ba1,1,0,attack_calibration,4.147543126856291,1.6891286976489628,4.027152709144659,1.563422027840896,2.181790222815517
858f6c6d8fc9a1b6,1,0,attack_calibration,0.013111751600338728,0.048338170279982884,0.17879955639562173,0.12413946466501291,1.7388828284208773
dfb6d90480b94a23,1,0,attack_calibration,-0.05927439934461787,0.10714269757175499,-0.5038382229654914,-0.07736144050599847,0.6034158371193123
6a7254c52e6619f1,1,1,attack_calibration,-1.0623484532649132,-1.8647999085705618,0.3619978723267443,0.08516451485570875,-1.3577857680363499
9e05090c720d8825,1,0,attack_calibration,1.8489015977124206,1.3558302228723715,1.7933579356777418,1.14708685253604,1.4916355845276217
b0622f8c7424bf9d,1,1,attack_calibration,2.392011882162758,0.32656659772875996,2.444917451162841,0.28647389872714535,-1.6343033396222004
5670de8d399d32e2,1,1,attack_calibration,-1.015667330912125,-0.2532015847291511,0.4114654679649342,0.34370886422343083,-0.6081158671242539
b99e22eada26087a,1,0,attack_calibration,-1.2792050998314792,-1.313874833810008,0.469817254115231,0.20454095438734876,1.1137859760776112
4c491f2444a650ee,1,1,attack_calibration,-0.11427714272770806,0.058697915606574336,-0.28838893050398906,-0.0654684940759569,-0.8285175171209826
9c60ff9e15e241f7,1,0,attack_calibration,0.09267507790245211,0.16417341033979693,0.13948468243023426,-0.008761916057895114,1.330328607944102
2feb011e180acd56,1,0,attack_calibration,0.06768382542704121,0.08891091594433531,-0.07690265717611033,0.00516652737317691,0.4442854481645259
51df1712c466494d,1,0,attack_calibration,8.518772127827953,1.1568368749032532,7.894516088912855,1.0121167348550564,1.6739930670875056
bade72579f6b984f,1,0,attack_calibration,-0.6181458212915116,-0.020135814624055115,-0.9741246210047203,-0.11929519573334879,0.5687422908007201
