target_id,defense,partition,record_id,membership,true_label,original_prediction,boundary_distance,initially_correct,adversarial_initialization_found,search_censored,cap_distance,initialization_queries,gradient_queries,step_queries,projection_queries,boundary_queries,iterations_completed,query_budget_exhausted,stopping_reason
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,22730a71b34176a3ba37,1,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,272c38b1ecd099be7890,1,0,0,0.5147198438644409,True,True,False,4.898979663848877,32,224,21,70,347,6,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,8d289eb2b513288c6cba,1,0,0,1.464609146118164,True,True,False,4.898979663848877,32,224,38,70,364,6,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,01e7168ae2a624ff9916,1,0,0,0.7020212411880493,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,c50e57ca37a497df3a13,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,402e2e33d278085f817f,1,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,356e520dcf3a6473ffb2,1,1,1,2.191230805692612e-06,True,True,False,4.898979663848877,32,256,11,90,389,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,f929be357f68bdda4236,1,1,1,6.500801191577921e-06,True,True,False,4.898979663848877,32,256,11,90,389,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,16e3ff8c6f696f231824,1,0,0,0.0944758877158165,True,True,False,4.898979663848877,32,224,19,70,345,6,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,6cab59b4d007e6d2fd01,1,0,0,1.141433835029602,True,True,False,4.898979663848877,32,96,16,30,174,2,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,5584930e99aa4007d628,1,0,0,0.815727174282074,True,True,False,4.898979663848877,32,256,22,90,400,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,02f4daf9ec836b0666ac,1,0,0,1.1042191982269287,True,True,False,4.898979663848877,32,96,21,30,179,2,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,e4890079e5df86b99388,1,0,0,0.883591890335083,True,True,False,4.898979663848877,32,256,17,90,395,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,2379dd478643b9cc0bc1,1,0,0,1.3122153282165527,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,bacc1c25b75ae0e1b780,1,0,0,0.379138320684433,True,True,False,4.898979663848877,32,128,14,40,214,3,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,fbbb0f469e10095b9cc1,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,c0daa10532a8487ca803,1,0,0,0.6407219767570496,True,True,False,4.898979663848877,32,256,25,90,403,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,a5b1091e7ec67f7a06ed,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,1313972ddf1c6e9eb2c9,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,e8613e68d8ca2ea9e7fd,1,0,0,0.8751857876777649,True,True,False,4.898979663848877,32,256,27,90,405,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,f11fe8195832f8f6146d,0,0,0,0.13426385819911957,True,True,False,4.898979663848877,32,256,23,90,401,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,282611677143973795e4,0,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,a24f9a8000eea02d3436,0,0,0,0.9852439761161804,True,True,False,4.898979663848877,32,256,31,90,409,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,4b203ccf42bca6518f02,0,0,0,0.6965591907501221,True,True,False,4.898979663848877,32,160,19,50,261,4,False,geometric_step_search_failed
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,fd49901b4cc63c783db2,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,efb2f89c5f919a28b449,0,0,0,1.1186068058013916,True,True,False,4.898979663848877,32,256,19,90,397,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,9a4b6a32c355ce8cb5e0,0,1,1,0.0,True,True,False,4.898979663848877,32,256,13,90,391,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b05__none,dynanoise,attack_calibration,ec84e9f458004289fb96,0,1,1,0.0,True,True,False,4.898979663848877,32,256,11,90,389,8,False,iterations_completed
