sample_id,membership,true_label,partition,lira_online,lira_online_fixed_variance,lira_offline,lira_offline_fixed_variance,global_true_class_log_odds
b09e8af7603c1f11,1,0,attack_calibration,1.9726314308741373,6.376107289435261,0.1101964277139984,4.459663240021923,0.08724091155905922
03c1060e9a802b65,1,0,attack_calibration,-1.1364219940194604,0.23009803792058392,-1.214728973621137,-1.2115846536241177,0.04343644120801238
a02b0d8b050b25cb,1,0,attack_calibration,-0.684520829430654,-0.3068622859697152,-1.496715958930125,-1.5058806739819102,0.2658214935394193
dc30fe571f8ae8a9,1,0,attack_calibration,2.6382318255739965,0.6533323033240275,0.2567191551860448,-1.281254246447748,0.24341859257632448
72b11186b6bb95c0,1,1,attack_calibration,-2.6351084561826603,0.3981302489232603,-0.8916730256340819,-1.066896769159619,-0.14882411389203787
b1865a02a973295e,1,0,attack_calibration,0.7302552195224816,0.024849153002072466,-0.4087614811293441,-1.263131487858173,0.09597772073696043
39d1ed28e7c94ab5,1,1,attack_calibration,0.6623898298709636,0.1676111518182548,-1.732999957360264,-1.7015894594617968,-0.017030293074662084
e0edf5eaa107cf1b,1,1,attack_calibration,2.078897375469612,3.242473713109682,0.5352419651416671,1.6993849615990149,0.01049790486637281
1140759c0aaa1cc8,1,0,attack_calibration,0.6595073636463376,0.7589370572427951,-1.11362618836508,-1.0595775389187898,0.25222322561977595
5b4b96e7751eac08,1,0,attack_calibration,5.866132756735519,-0.5243125100555099,5.467581967591697,-1.074185009660147,0.19160765951797698
7d3c8763b109520c,1,0,attack_calibration,0.7071005524322862,0.1496246879508898,-1.7044020904197383,-1.786244197763712,0.07239951465188033
ac1f42a14a901f9c,1,0,attack_calibration,-5.887834831111299,-0.009053498426323303,-0.4258464042340864,-0.5052063917536218,0.21864775574915463
52597b1d14283ba1,1,0,attack_calibration,-1.4593603854597004,-0.4656261494615763,-2.747238310739694,-1.8093012789469118,0.3907513609561919
858f6c6d8fc9a1b6,1,0,attack_calibration,0.3548267828676903,0.14775752738891645,-1.7730093112541208,-1.7528434593443434,0.20583107893636732
dfb6d90480b94a23,1,0,attack_calibration,-10.899093371452404,-0.24180078984041975,-1.3097766431042395,-1.378592516920233,0.17676772248218797
6a7254c52e6619f1,1,1,attack_calibration,-8.745034525361993,-5.722010294848022,0.11423300183039764,1.5632295750969805,-0.3201040397722593
9e05090c720d8825,1,0,attack_calibration,-2.799014640250676,-0.4447270575522526,-2.580940864133925,-1.7911850838554586,0.13014559443085316
b0622f8c7424bf9d,1,1,attack_calibration,-4.661240491712409,-1.2148461581038645,-2.798406821357215,-1.8321925598714848,-0.19876429863253164
5670de8d399d32e2,1,1,attack_calibration,-0.2889103049789563,0.19420620370825858,-2.0892063834886416,-1.7335097673335733,-0.03330574317745716
b99e22eada26087a,1,0,attack_calibration,0.09592410329552159,-0.013354839407586194,-1.2017890976135877,-1.3711199712079196,0.13913622748843513
4c491f2444a650ee,1,1,attack_calibration,-8.675097853504905,0.9208363242128206,5.726443306670443,-0.05534731286329819,-0.07937495350474255
9c60ff9e15e241f7,1,0,attack_calibration,-0.6997611144570142,-0.2774512339459063,-2.202826004098925,-1.793948513101066,0.08321100301479134
2feb011e180acd56,1,0,attack_calibration,-0.5862788053570118,0.2762963530856535,-1.1223446007179336,-1.0923559106109861,0.020796333205364226
51df1712c466494d,1,0,attack_calibration,1.7405809848969536,1.2868332670523839,-0.09325507893261675,-0.6454410622764413,0.2538916424947083
bade72579f6b984f,1,0,attack_calibration,-0.06061057910713963,-0.02856154602937444,-1.9675130836173333,-1.8185877528155854,0.021215280861505925
35a190a464e0f68d,1,1,attack_calibration,-1.228783368161844,-1.1804515539328384,-2.1320674880320367,-1.8265476552216424,-0.10265390888343129
3f8ab195fdc48d7d,1,0,attack_calibration,0.7522792309384929,0.10586507112641019,-1.4773305843020026,-1.7342557781335968,0.051198696284193934
8f3aad35c5074e8a,1,0,attack_calibration,-0.6918187003546432,-1.1577604118274993,-1.5179822689250835,-1.8268906881652422,0.17486337580447098
2a7e625e86d80dfb,1,0,attack_calibration,-0.250361413396444,-0.26734896423510923,-1.7494315845189927,-1.7676002361629757,0.19469928099458378
b4d5f1dcbb72211a,1,0,attack_calibration,0.10295811288204337,0.1554297473776911,-1.8293788783779914,-1.6900429498987828,0.21903501745101084
672db842efdd12c8,1,0,attack_calibration,1.0992429989999075,0.20388465392284028,-1.0942693842113465,-1.6259585879533418,0.16096447350136145
5d91ec8a192cb46e,1,1,attack_calibration,0.02635826652634643,0.18858227849384868,-1.8193559617792383,-1.6656339626674925,-0.08776858702911594
9713efc890d9be81,1,0,attack_calibration,-2.975840358594198,-0.2586940520414407,-3.0630447911210648,-1.8302359791177363,0.06610582522700637
ba29367dcb5350a7,1,0,attack_calibration,-2.0010398282079636,0.10282562119487304,-1.0336591737341911,-0.9868182474051599,0.21686656178360164
61c2c70449c97c00,1,0,attack_calibration,7.194078831794182,2.4746469040127734,6.652428896214955,1.1129390555276117,0.16271227077537087
4d38e4d7f5ad03e2,1,0,attack_calibration,-6.837923254311227,-1.3378117847847082,1.375617045283879,1.0520292752641751,0.4231435640002479
8e7f84a9b2e3a004,1,0,attack_calibration,-0.17208637985532338,-0.03726770435205262,-1.926021600133164,-1.770496559227586,0.15933400924850316
e2a5a8a88a4988ec,1,1,attack_calibration,-0.07538944000866299,-0.04243954353544099,-1.1029912312782724,-1.2473084175435551,0.0344756414164078
f799ac2bdcd174e3,1,0,attack_calibration,1.1161176112684768,0.3553455360618103,-1.0998142134722846,-1.5479409556371322,0.30655129190403074
3b76326cf56ba5ce,1,0,attack_calibration,1.617618240583338,5.642010652547606,0.7162909118693712,4.817214467000585,0.14120294464552074
fed0ee78ca9710fe,1,0,attack_calibration,1.1150687243723092,1.0745498755145493,-0.9563687912273315,-0.8211240978306773,0.11569226233479624
e913dc0492a3eb55,1,0,attack_calibration,-0.9787471128522078,0.35140318082541255,-0.2726256045520512,-0.35145815891348686,0.25653779931634757
9a7292eef1816cb7,1,0,attack_calibration,-4.426847712942741,-0.568547860040018,-1.6971518630298332,-1.6664025088024683,0.1934003846154677
