target_id,defense,partition,record_id,membership,true_label,original_prediction,boundary_distance,initially_correct,adversarial_initialization_found,search_censored,cap_distance,initialization_queries,gradient_queries,step_queries,projection_queries,boundary_queries,iterations_completed,query_budget_exhausted,stopping_reason
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,none,attack_calibration,787c85a205e13b242012,1,0,0,0.8443252444267273,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,none,attack_calibration,272c38b1ecd099be7890,1,0,0,0.08372717350721359,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,none,attack_calibration,6af56a8b2e15acc1e086,1,0,0,0.06095673516392708,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,none,attack_calibration,39c00d7f6c47885c6fc2,1,0,0,0.18830053508281708,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,none,attack_calibration,0acc109e58c1c7823ce7,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,none,attack_calibration,402e2e33d278085f817f,1,0,0,1.3804075717926025,True,True,False,4.898979663848877,64,256,14,90,424,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,none,attack_calibration,07d4d260e30d7cf5b71f,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,none,attack_calibration,df16a30c67111933fccc,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,none,attack_calibration,ae1704e8283a10912765,1,0,0,2.2885043621063232,True,True,False,4.898979663848877,96,256,15,90,457,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,none,attack_calibration,b95d8aa7591c7887c05c,1,0,0,0.01207754760980606,True,True,False,4.898979663848877,32,256,12,90,390,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,none,attack_calibration,5584930e99aa4007d628,1,0,0,0.7155814170837402,True,True,False,4.898979663848877,32,256,11,90,389,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,none,attack_calibration,a5b1091e7ec67f7a06ed,1,0,0,0.0956944078207016,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,none,attack_calibration,e4890079e5df86b99388,1,0,0,0.2289772629737854,True,True,False,4.898979663848877,32,256,13,90,391,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,none,attack_calibration,bd6c7e8fd4e7879e23df,1,0,0,0.22325679659843445,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,none,attack_calibration,bacc1c25b75ae0e1b780,1,0,0,1.2060556411743164,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,none,attack_calibration,aaff47c50ec280d97eda,1,1,1,0.011440644972026348,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,none,attack_calibration,83a947285ea3ca8494da,1,0,0,2.667964220046997,True,True,False,4.898979663848877,32,256,18,90,396,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,none,attack_calibration,46dbe6ca2f4531385a05,1,1,1,0.001959899440407753,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,none,attack_calibration,d1d396dc69ac0aeade66,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,none,attack_calibration,29a333df83b13ef7fea3,1,0,0,2.387842893600464,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
