sample_id,membership,true_label,partition,lira_online,lira_online_fixed_variance,lira_offline,lira_offline_fixed_variance,global_true_class_log_odds
2d4cb28c9ebe3db9,1,0,attack_calibration,1.2204608701174093,0.05237964239153814,-0.22576032927928003,0.42885742981881514,1.2122301027417646
03c1060e9a802b65,1,0,attack_calibration,-7.107906209892468,-0.1309865540956312,0.04242587956669286,0.4122428231642974,1.518157223283686
985b5e013e624d83,1,0,attack_calibration,-1.2461176799369973,-0.11909314725159725,-0.8425365628381729,0.41208205342384285,1.436562479747975
2a7e625e86d80dfb,1,0,attack_calibration,1.1402251514741681,-0.03802192072408278,1.1646174213273524,0.415227323317077,1.018590412410326
0485260ca3848f78,1,1,attack_calibration,4.272328527410627,0.1963270299329083,6.825084009379227,1.374136817118758,-1.9941745420231285
b1865a02a973295e,1,0,attack_calibration,-0.5187360740559046,-0.8157651587560262,1.5446556280052022,0.7721879638960845,1.8228697460427994
d45bf4da4a9be4a3,1,1,attack_calibration,-1.0779101861072213,0.2086770717241926,2.1424119397168946,0.8116012973104769,-1.0544854224933524
3349e4bf3ceeca93,1,1,attack_calibration,-1.8925638346330051,-3.397925066944473,-0.02378512211038597,0.4875769982818874,-1.4630030740653983
fa2cdb6626f2f7a5,1,0,attack_calibration,-6.5766735896454485,-0.28656940772857764,2.954822402890535,1.0361412512798758,1.89149686430935
0c17bada10c374b2,1,0,attack_calibration,-0.9564536183272578,-0.0029678414258551555,-0.6876086329080731,0.4248737383148718,1.4455257449500067
7d3c8763b109520c,1,0,attack_calibration,1.8748389298843289,0.4702420941918344,2.1007319856829794,0.9263224681910897,0.9540465278588232
6d8d4d6d56ef824d,1,0,attack_calibration,-0.3441638660746609,-0.0785311683282014,-0.11537310076250895,0.431372810059253,1.336133803732538
52597b1d14283ba1,1,0,attack_calibration,4.197242341146601,-0.24522723302697913,6.330414168703607,0.7640651042964248,0.8067898790681362
25ce244ec7ea57b7,1,0,attack_calibration,5.97794084326116,0.2319888561196488,8.7417104843536,1.4005621347043178,0.757754728338994
dfb6d90480b94a23,1,0,attack_calibration,-9.365188653011074,-0.35898308698586556,1.750197014327937,0.715321464443769,1.8143972927951173
35a190a464e0f68d,1,1,attack_calibration,3.479030000453411,10.66021154904924,3.965338960109908,11.252725703573839,1.6255752235713985
7413a932a6453af8,1,0,attack_calibration,3.62182629702632,0.11702892993174063,5.856134155571086,1.1376696820212058,1.8632265732649214
