sample_id,membership,true_label,partition,lira_online,lira_online_fixed_variance,lira_offline,lira_offline_fixed_variance,global_true_class_log_odds
9462945173ba3a53,1,0,final_evaluation,-1.4272391716850503,-0.04540110920421614,-0.9924139512170025,0.49180595275312444,1.9452471015665351
51d0bc7e919b7681,1,0,attack_calibration,28.353181112393997,0.5769164957455162,28.547953891468367,1.0789857880124667,1.7785096331852084
9a7292eef1816cb7,1,0,unused,1.595983978977224,0.6006446920625569,1.3833434588433788,0.9962869805886786,1.0459202772189813
470d6a14daf8d150,1,0,final_evaluation,0.42798033913453826,0.16184557576704034,0.19745690125090443,0.585359697696163,1.1416161034201133
b1865a02a973295e,1,0,final_evaluation,-1.2879843916552494,0.06252245355708891,-1.2872071693359035,0.4823009464984899,1.3270922896573183
2511f6e0a190dee4,1,0,attack_calibration,-0.9844263399905206,-0.22107043499481005,0.07652385876963597,0.563761766633813,1.825581250686688
61c2c70449c97c00,1,0,final_evaluation,0.2191808155759617,0.1511116778942847,0.4053272419879903,0.5659841128530445,1.4491123046550216
a8090ec830b657db,1,0,attack_calibration,-0.41216004533256223,0.05240537927917538,-0.7508607423644043,0.48259353844690395,1.4041744680002268
430c9863b0be2f59,1,0,final_evaluation,-4.0323900148503125,0.4918582593332881,3.035206748768966,1.292335649777167,2.0569138556539492
307b68bf4345c687,1,1,unused,0.8400274805370149,0.3800552682044971,1.1999651726397322,0.897982320135559,-1.9363487469733682
01390b8728342c2e,1,1,unused,2.437253342870325,8.700198333817674,3.2171395449535205,9.488375583721622,1.2745494588752302
e50a3909a8f17e31,1,0,unused,-212.63044306201536,-0.6737033501627021,12.906593862782659,8.481294435208207,1.33420197351304
884d3bed3ee9a76b,1,1,unused,-0.020641800346140382,0.04949666485560544,0.2871687678631816,0.5618516232006521,1.5342876974929558
6534b546dd128466,1,0,final_evaluation,0.01577559896064984,0.009081481756321952,0.25707204746068246,0.5251939253787091,1.8572950570708067
fa2cdb6626f2f7a5,1,0,attack_calibration,0.39710505137496,0.16388313800914656,0.7484987334164209,0.7210866675954888,1.0267091642088486
b9405c8d1f87a506,1,0,attack_calibration,-0.0871500309060056,0.06653069536506079,-0.14502518049546054,0.48286431864322005,1.5803761703425199
94db41731fc94db4,1,0,unused,1.2031101410427114,2.909245062959363,1.9001371694566553,3.5913862641576992,1.7700537247347232
397282abbed799ef,1,0,unused,0.29729725226992165,0.12365081128352029,-0.004613858090528278,0.5187292206025049,1.4593263476308143
a7a9da234f1dc6e5,1,0,attack_calibration,0.11076700261129613,0.03176828236882484,0.02585638082647712,0.4827343331781814,1.884119601848302
2481717a8993a05e,1,1,unused,-0.1915858444087275,0.05417370550525408,-0.4122441311322842,0.4952136671578759,1.146927255633767
5a4c809667fa2c9e,1,1,final_evaluation,641.0312240939506,9.856166218914101,643.6522927886087,10.339783724741755,1.285848930861219
c11da26502b1e62a,1,0,final_evaluation,-0.1418268485379045,0.08519752659992719,-0.07321386242256034,0.4826606146230087,1.4318101799011034
2d408483aca45038,1,1,unused,-1.3561886862680155,0.11171849896399133,-0.10644359234536394,0.5096835904386612,-1.208182957728523
7294a8ade64ef6f3,1,1,final_evaluation,1.6861940826227073,0.28994494396694315,2.0075622670160467,0.8221677734435866,-1.8100835775421777
de256b90911adb16,1,1,final_evaluation,-2.4841283205297406,-2.4743324827640407,-0.7542850484756085,0.48499839525262844,-1.457477568298633
6fcc7a1d69c1f639,1,0,attack_calibration,-0.5895979684754447,-0.3243396458815222,0.5774192440535484,0.6392581960381891,1.7964188740926634
e8ab00d0bc25a6ce,1,1,final_evaluation,0.2534232683439914,0.15767159879343118,0.10144659646606824,0.5453733591015396,1.3967952011293832
215ad6e2193ec241,1,0,final_evaluation,2.134045785259235,4.235823774549656,2.0398222471809895,4.6238939667220045,1.5322069283810404
0376518114d577e0,1,0,final_evaluation,1.0058602819950835,0.4126441049335684,0.92720652736113,0.8448699562064013,1.8168360130192125
3545831cbc89e5bc,1,0,final_evaluation,0.17229065844023017,0.043399713934714645,0.27889135117648745,0.4851384847498635,1.5381795382859194
8f3aad35c5074e8a,1,0,final_evaluation,3.5518603658656396,0.6045222994021524,4.421429144401676,1.3178177003675056,2.0470718372267456
74decff174428d71,1,0,unused,-0.5121534415847194,-0.034141018104871135,0.22241380498413543,0.5916057251453355,1.6656662154582342
82b749e549f0d08d,1,1,final_evaluation,0.13522324809842967,0.04673686574029501,0.050032735351922986,0.482308497739555,-1.5457634812600616
c9bb7f400bccc45a,1,0,unused,1.288619298731041,0.43588938366260077,2.279722071482762,1.4143214161447883,0.9268503329391571
027ab6b1826e8fbf,1,0,final_evaluation,0.19682469152947069,0.2848834506243101,1.3938089625474723,0.8681184285478414,1.8590175958554485
