sample_id,membership,true_label,partition,lira_online,lira_online_fixed_variance,lira_offline,lira_offline_fixed_variance,global_true_class_log_odds
9462945173ba3a53,1,0,final_evaluation,-3.4025974463486843,-0.799317653270744,5.194791847362003,0.650122910324415,1.9310477320211994
51d0bc7e919b7681,1,0,attack_calibration,49.65877493607178,-0.4246939055152552,54.37247088019693,3.1589958745976667,0.5083531914632627
9a7292eef1816cb7,1,0,unused,-4.858044331617749,0.6237557350858038,1.8893127470263833,2.9195550173989497,3.460060293422178
470d6a14daf8d150,1,0,final_evaluation,0.718119225374101,0.2526214282428991,1.0344079660289145,0.6301815735434619,3.5130249002821574
b1865a02a973295e,1,0,final_evaluation,-0.9503046835888583,-2.2548306817738477,0.8048064836906083,0.6382761250745794,2.507680555046189
2511f6e0a190dee4,1,0,attack_calibration,-2.251939338699731,-4.030988153090284,0.7302353426783023,0.8281840383149237,1.8519568558095265
61c2c70449c97c00,1,0,final_evaluation,0.1890812112445126,0.4407343857484799,1.614664208285626,1.405138426329049,1.443333113369227
a8090ec830b657db,1,0,attack_calibration,0.6025369798285893,1.5934195684212242,1.7705103383882193,2.444264655509906,3.8319125413543706
430c9863b0be2f59,1,0,final_evaluation,-3.0038596381827007,1.1289853127358085,1.6749365161450536,1.8568986597391086,1.9870895313712715
307b68bf4345c687,1,1,unused,-2.2240324286654447,-1.6981170353052588,1.216374814212682,0.9561670198691388,-0.8269040054996853
01390b8728342c2e,1,1,unused,-6.236960701584857,-0.12202502219743017,-0.36106699817296284,0.6479938651739385,0.055961904019311004
e50a3909a8f17e31,1,0,unused,-0.4315815032240029,-0.41269218162058663,0.8211170458627413,0.8680656929556034,0.10620767355544847
884d3bed3ee9a76b,1,1,unused,0.09702759032226582,-0.008462906544121074,1.059193479305094,0.9405956709403537,1.5281371529012564
6534b546dd128466,1,0,final_evaluation,-1.9809707744946907,-1.2326118606201257,1.34470551464038,1.2909666899429064,3.100089199321476
fa2cdb6626f2f7a5,1,0,attack_calibration,0.5102368430160529,0.29916892909203685,1.0982885141477248,0.7132245548313567,3.436652452053543
b9405c8d1f87a506,1,0,attack_calibration,1.948028958153158,1.32056330530953,2.84762409135603,2.2147890628407376,2.714477956847926
94db41731fc94db4,1,0,unused,-1.9591280393055324,-0.5821709874287597,0.4921284401667133,0.749395706756629,0.5694589338405758
397282abbed799ef,1,0,unused,-0.3891296288311221,-0.17408559354477904,0.7243475826838301,0.8102825135622523,1.4353845198832857
a7a9da234f1dc6e5,1,0,attack_calibration,0.10268098923292063,0.23183345226286978,0.5799156453609583,0.7008228796816943,0.6416095625059944
2481717a8993a05e,1,1,unused,0.42034176753482766,0.5506579160695707,1.3441042196093447,1.0984391939471085,1.0439203144894904
5a4c809667fa2c9e,1,1,final_evaluation,4.59667736113054,7.574322986724917,4.411363690264041,7.9979979118968085,1.3123088631444486
c11da26502b1e62a,1,0,final_evaluation,0.9553310981275437,0.1447498196840311,1.393793533303298,0.6250577913444244,2.650656695823642
2d408483aca45038,1,1,unused,-0.6400562927593922,-0.5888885480852799,2.7347581056564274,1.3520040622630922,-1.2282962904329342
7294a8ade64ef6f3,1,1,final_evaluation,1.0318218694282617,3.3694112446692386,2.1220178198434105,4.29346665246041,-1.7568185279269604
de256b90911adb16,1,1,final_evaluation,0.2052735319848792,0.24416574593541768,-0.007186277362115079,0.6725879439412421,-0.21243158601450196
6fcc7a1d69c1f639,1,0,attack_calibration,0.14894372402058487,0.1794622023607324,1.2157059366066565,0.6740788452707359,1.843096969404516
e8ab00d0bc25a6ce,1,1,final_evaluation,-0.6489396242571327,-0.17614447631591168,0.7944883308286043,0.8821372158785687,0.17123719512871827
215ad6e2193ec241,1,0,final_evaluation,-0.07550581478008678,-0.41624469126349406,0.9699911645425249,0.6247700672020386,0.3445589719909088
0376518114d577e0,1,0,final_evaluation,-0.763652164441297,-1.9796520481492128,1.022579767194058,0.9574105855359883,2.9848512236160727
