sample_id,membership,true_label,partition,lira_online,lira_online_fixed_variance,lira_offline,lira_offline_fixed_variance,global_true_class_log_odds
9462945173ba3a53,1,0,final_evaluation,-1.1944321615614775,-0.18101269619576205,-0.5863740135748463,0.49232158867815473,1.9452471015665351
51d0bc7e919b7681,1,0,attack_calibration,64.9744183618057,0.39976592299251734,65.04880941270982,0.8934542871729692,1.6104337358966212
9a7292eef1816cb7,1,0,unused,0.9490018385126551,0.4114879051323681,1.3810596619673912,0.9886474784377751,1.0459202772189813
470d6a14daf8d150,1,0,final_evaluation,0.5853942296990331,0.18315189408232146,0.35073236114276507,0.6238013266438778,1.103332508894827
b1865a02a973295e,1,0,final_evaluation,-1.286020568922503,0.021528931602172785,-0.8917112514095609,0.48807753853498,1.2934876868781715
2511f6e0a190dee4,1,0,attack_calibration,-0.53399470813268,-0.12234240355563553,0.0710924683971006,0.5535308790517459,1.7919766555972407
61c2c70449c97c00,1,0,final_evaluation,1.11633610239288,0.21447653388755156,1.261502332930205,0.6353061906411801,1.4491123046550216
a8090ec830b657db,1,0,attack_calibration,-0.4327128158371625,0.05392474692132854,-0.8445776161901386,0.4828019734178627,1.4041744680002268
430c9863b0be2f59,1,0,final_evaluation,-1.7888363740639912,0.02962016427452574,0.6944039817672518,0.762390186606972,2.0569138556539492
307b68bf4345c687,1,1,unused,0.3992499379901133,0.16236383262754917,0.875988807550625,0.7612658774937457,-1.9586562527665357
01390b8728342c2e,1,1,unused,-7.738381561704618,8.332362544505433,3.1761002635124305,9.427017662385289,1.2062353544173174
e50a3909a8f17e31,1,0,unused,-245.6630876511892,1.9341261808908534,16.80941004424143,11.080592492632999,1.2727253879222529
884d3bed3ee9a76b,1,1,unused,-0.1717384187493738,-0.0038468675540781483,0.14737946258445556,0.5356659118284106,1.51577128815725
6534b546dd128466,1,0,final_evaluation,0.7925184644070461,0.4305064976408337,1.0105101486645935,0.9579187198724666,1.8572950570708067
fa2cdb6626f2f7a5,1,0,attack_calibration,-0.10856455449493918,0.05255245303257927,0.5962060372458473,0.6829126432548436,1.0267091642088486
b9405c8d1f87a506,1,0,attack_calibration,0.03020314577288663,0.0661740766367146,-0.11289261265392292,0.4843912905210138,1.5803761703425199
94db41731fc94db4,1,0,unused,1.1935679222452245,2.927276442653653,1.8977352776477288,3.59009903165225,1.8362098245331584
397282abbed799ef,1,0,unused,0.26069747836363344,0.11582345395020677,-0.022899390586039625,0.5192165645327125,1.4593263476308143
a7a9da234f1dc6e5,1,0,attack_calibration,-0.07044149118410736,-0.017681127222765824,0.02585638082647712,0.48325950190641687,1.884119601848302
