sample_id,membership,true_label,partition,lira_online,lira_online_fixed_variance,lira_offline,lira_offline_fixed_variance,global_true_class_log_odds
9462945173ba3a53,1,0,final_evaluation,0.023855700809197078,0.030787417762815572,-2.444233585666153,-2.497433155136451,0.16428029162723623
51d0bc7e919b7681,1,0,attack_calibration,0.7157399547694987,0.8510786106729693,-1.3823439512420035,-1.5294064804099894,0.15867924369077535
9a7292eef1816cb7,1,0,unused,1.795237984756359,-1.9291993962032454,0.934282542080362,-1.619114758521289,0.19578964277564648
470d6a14daf8d150,1,0,final_evaluation,2.784422807958724,-0.7246216330733337,1.7229488904302461,0.29014082265980345,0.04956544659833817
b1865a02a973295e,1,0,final_evaluation,-1.5807997014627064,-0.9036780813055989,-2.065041774003498,-2.55472120970871,0.1014374353035451
2511f6e0a190dee4,1,0,attack_calibration,-0.21928123800956412,0.184490450841023,-2.6176367196839814,-2.4279183910625535,0.12488238369673843
61c2c70449c97c00,1,0,final_evaluation,-0.0016013139220460992,0.1639114380071196,-2.486433788910218,-2.3826992939463767,0.11936464098737243
a8090ec830b657db,1,0,attack_calibration,0.006461324675506752,-0.039184252304262035,-1.6123939482976044,-2.0249122654654452,0.08729346357288792
430c9863b0be2f59,1,0,final_evaluation,0.5259651343958263,0.2807157929706219,-2.2486405459285757,-2.2813620701346107,0.11549060335915351
307b68bf4345c687,1,1,unused,0.4939004434878165,0.8739407760954339,-0.8070819597457002,-0.85078885879684,-0.07373847091126429
01390b8728342c2e,1,1,unused,-0.7549128142337542,-0.3458113114970063,-1.3213941978645098,-1.2592202208248442,-0.06672436857179753
e50a3909a8f17e31,1,0,unused,-2.4180312880246206,-1.7870313447177284,-2.7968027291946136,-2.4815491399302076,0.1594657342455713
884d3bed3ee9a76b,1,1,unused,-2.3144508370040073,0.8246666889537348,-1.3357697790791074,-0.7284868184888829,-0.0768511420593373
6534b546dd128466,1,0,final_evaluation,1.11013364459053,0.33547671513833244,-0.9882120710102358,-2.1645554763196233,0.07103161883316844
fa2cdb6626f2f7a5,1,0,attack_calibration,-1.859190491470003,-1.8451813390447573,-2.5090085004493003,-2.459867566906505,0.1803894128528103
b9405c8d1f87a506,1,0,attack_calibration,0.052014998379647626,0.18690708690809554,-2.516391953152883,-2.41541773948284,0.13392761441699508
94db41731fc94db4,1,0,unused,0.9919032039325661,0.508284473150423,-1.9262376798884722,-2.103688117199527,0.13055215123519825
397282abbed799ef,1,0,unused,-0.40777245453560074,-0.05128191191736198,-2.5526880747173695,-2.5603045951814476,0.09129303058495697
a7a9da234f1dc6e5,1,0,attack_calibration,-11.263292503784307,-0.3029294474148023,-1.9208815975797555,-1.9138973426773442,0.08580198840248066
2481717a8993a05e,1,1,unused,-0.652887740314755,-0.41777144942433786,-2.6462730435128203,-2.5091361806707444,-0.12694032257629384
5a4c809667fa2c9e,1,1,final_evaluation,-0.8254178471070941,-2.3624308756093617,-2.137773956768733,-2.5354413860886114,-0.15512444836198336
c11da26502b1e62a,1,0,final_evaluation,-0.08306631686050991,-0.0658431636651069,-2.3214434738832366,-2.3476655083396483,0.1375917743729298
2d408483aca45038,1,1,unused,0.9944523614546499,1.8397827292881619,-0.6260244817183513,-0.034892239676314496,-0.17964130690822933
7294a8ade64ef6f3,1,1,final_evaluation,-1.7862961462632398,-1.0803212886624136,-3.441758755105289,-2.6054949873123388,-0.1461409566686943
de256b90911adb16,1,1,final_evaluation,-0.367957118292741,-0.4574081344651786,-2.3357159843108968,-2.446352496909266,-0.10870539072687158
6fcc7a1d69c1f639,1,0,attack_calibration,0.04175800644948491,8.069285397497715,0.06253587456191556,9.295871440803188,0.03589872554058171
e8ab00d0bc25a6ce,1,1,final_evaluation,3.2009225958169902,0.9044080621634132,0.5491463575178779,-1.713257561290774,-0.13497074646092722
215ad6e2193ec241,1,0,final_evaluation,4.840549093852072,0.7943787296092877,2.705046186217562,-1.8123836871751315,0.11171357458214215
0376518114d577e0,1,0,final_evaluation,0.2608996191031867,-0.13455871684674436,-2.156712363263521,-2.496866162451343,0.11308618504714141
3545831cbc89e5bc,1,0,final_evaluation,0.23536173816035744,0.035017373995193335,-1.669280743042675,-2.099325978901606,0.12151413141759304
8f3aad35c5074e8a,1,0,final_evaluation,-0.20836153936960855,0.08569471100583836,-2.187588576160965,-2.3215366663788006,0.15234853435918805
74decff174428d71,1,0,unused,0.4020481498344268,0.2180766124625193,-1.9473011228011843,-2.087719056825681,0.129924123661192
82b749e549f0d08d,1,1,final_evaluation,-1.319525848460005,-0.6934632217846342,-2.466488875794736,-2.5374835124872615,-0.15051463546783128
c9bb7f400bccc45a,1,0,unused,0.8052796239954767,2.1997930305176827,-0.7501670337681179,0.41515427389038395,0.06588266104818563
027ab6b1826e8fbf,1,0,final_evaluation,-3.107484724406189,-2.594335026962763,-0.4715499703901238,-0.3023385745206868,0.17932465388311347
1fd359a6553ad348,1,0,final_evaluation,-0.36763366204767634,-0.21499452286484066,-2.5805949436134656,-2.6038930054637186,0.09913783746723004
