target_id,defense,partition,record_id,membership,true_label,original_prediction,boundary_distance,initially_correct,adversarial_initialization_found,search_censored,cap_distance,initialization_queries,gradient_queries,step_queries,projection_queries,boundary_queries,iterations_completed,query_budget_exhausted,stopping_reason
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,lattice_round,attack_calibration,4b85b1f42c0154e0d47c,1,0,0,0.037232715636491776,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,lattice_round,attack_calibration,01743ddf295d8f6b5a46,1,0,0,0.7283845543861389,True,True,False,4.898979663848877,32,256,17,90,395,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,lattice_round,attack_calibration,ce8a11f272895da8cd7f,1,0,0,0.7394145131111145,True,True,False,4.898979663848877,32,256,15,90,393,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,lattice_round,attack_calibration,39c00d7f6c47885c6fc2,1,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,lattice_round,attack_calibration,0acc109e58c1c7823ce7,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,lattice_round,attack_calibration,418dd0dffa2f4aacf5a8,1,0,0,0.07281775772571564,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,lattice_round,attack_calibration,c490de3382c28742eeb6,1,1,1,0.026355603709816933,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,lattice_round,attack_calibration,df16a30c67111933fccc,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,lattice_round,attack_calibration,693c448a296e96fc4d08,1,0,0,0.3262229561805725,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,lattice_round,attack_calibration,6a75db22a6087741eef2,1,0,0,0.968801736831665,True,True,False,4.898979663848877,32,256,13,90,391,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,lattice_round,attack_calibration,39f8154e08ad72170108,1,0,0,0.47385960817337036,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,lattice_round,attack_calibration,932ae6d0f203c398e4b5,1,0,0,0.8406227827072144,True,True,False,4.898979663848877,32,256,13,90,391,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,lattice_round,attack_calibration,c9acdb61159286a4c2ce,1,0,0,0.8763749599456787,True,True,False,4.898979663848877,32,256,12,90,390,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,lattice_round,attack_calibration,f0c1637eb1fa5204c581,1,0,0,0.729887068271637,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,lattice_round,attack_calibration,2f5a23022990244c47e8,1,0,0,0.3394276201725006,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,lattice_round,attack_calibration,bf465d63c434358f77e4,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,lattice_round,attack_calibration,0ec364cc4624f409f87e,1,0,0,0.3968392014503479,True,True,False,4.898979663848877,32,256,14,90,392,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,lattice_round,attack_calibration,b95d8aa7591c7887c05c,1,1,1,0.01266066450625658,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,lattice_round,attack_calibration,347bd04364dce3c5342e,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,lattice_round,attack_calibration,e8613e68d8ca2ea9e7fd,1,0,0,0.22015979886054993,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,lattice_round,attack_calibration,8b700d54442035cb6c26,0,0,0,0.10932271182537079,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,lattice_round,attack_calibration,ca5f61dff414b714ba1a,0,0,0,0.4633394181728363,True,True,False,4.898979663848877,32,256,11,90,389,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,lattice_round,attack_calibration,89a4f64927163b2d4e00,0,0,0,0.07083026319742203,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,lattice_round,attack_calibration,f77c89d296de056b1bf4,0,0,0,0.7115553617477417,True,True,False,4.898979663848877,32,256,11,90,389,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b03__none,lattice_round,attack_calibration,7b834853bfb75e5de40e,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
