target_id,defense,partition,record_id,membership,true_label,original_prediction,boundary_distance,initially_correct,adversarial_initialization_found,search_censored,cap_distance,initialization_queries,gradient_queries,step_queries,projection_queries,boundary_queries,iterations_completed,query_budget_exhausted,stopping_reason
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,4b85b1f42c0154e0d47c,1,0,0,0.5449369549751282,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,fb40711278aca2b43c69,1,0,0,0.23206163942813873,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,4dde24d981dd8981f71f,1,0,0,0.44821426272392273,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,11ccb38ba9653d61e950,1,1,1,0.02224416472017765,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,78edbc6916b12b570866,1,0,0,0.029483456164598465,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,e07f107ec2deef516f4f,1,0,0,0.2039465457201004,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,b91b8614dbf7826436cf,1,0,0,0.46108198165893555,True,True,False,4.898979663848877,32,256,11,90,389,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,eb849709f12c60edd50b,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,006df97946d214e0111f,1,0,0,0.41416385769844055,True,True,False,4.898979663848877,32,256,11,90,389,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,bd6c7e8fd4e7879e23df,1,0,0,0.26262396574020386,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,88b1c0733571d25bdfa5,1,0,0,0.40505310893058777,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,92516ca36411fad7d9c9,1,0,0,0.38249510526657104,True,True,False,4.898979663848877,32,256,14,90,392,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,f1068bd99413d081a271,1,0,0,0.11963403970003128,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,a6dfd0dc4ba32e6c00e6,1,0,0,0.30900222063064575,True,True,False,4.898979663848877,32,256,12,90,390,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,83a947285ea3ca8494da,1,0,0,0.522441565990448,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,f929be357f68bdda4236,1,0,0,0.32146331667900085,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,6f47824d3363865de61a,1,0,0,0.08222699910402298,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,073dbbd888ef767c75de,1,0,0,0.28598326444625854,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,a5b1091e7ec67f7a06ed,1,0,0,0.28690284490585327,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,14865093b1485a5c3a41,1,0,0,0.6173065900802612,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,fd49901b4cc63c783db2,0,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,439a4b80869e58e17f79,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,249e820049d9be3790b9,0,0,0,0.008664076216518879,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,46d7ad3cd76693d3a5e7,0,0,0,0.21427522599697113,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,ef24ebed9137bf1cf697,0,0,0,0.17756588757038116,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,62a1527c10e3ed85eaa6,0,0,0,0.10722527652978897,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,b5013191fc9f416c8e4b,0,0,0,0.09947612136602402,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,76a169068a2ab6394f63,0,0,0,0.10236837714910507,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,fe3f9ee420efa6823afe,0,0,0,0.5706855058670044,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,6cc8653639d78291af88,0,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,2810a2f0f8ca0deedc8e,0,0,0,0.002593487035483122,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,a1564c9bf9ade3c0b019,0,0,0,0.3743991553783417,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,f9048c251e4492eda5c5,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,3abfa53b007677c95160,0,0,0,0.007874254137277603,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
