sample_id,membership,true_label,partition,lira_online,lira_online_fixed_variance,lira_offline,lira_offline_fixed_variance,global_true_class_log_odds
5f5a426a430cb218,1,0,attack_calibration,3.9780350960101343,3.852474184567133,3.602730062766665,3.087098854849384,1.15834993493651
dfb6d90480b94a23,1,0,attack_calibration,0.5130035891696634,0.037801826664630944,-0.7028553077892659,-0.7420085278549577,1.8149475494722758
b09e8af7603c1f11,1,0,attack_calibration,0.16717436087363668,0.0498931757414498,-0.834497581097428,-0.644735151551241,1.4308450023168082
c11da26502b1e62a,1,0,attack_calibration,5.255147741552698,4.560140943049853,4.896768290196025,3.741050839302178,1.075698702758694
307b68bf4345c687,1,1,attack_calibration,0.6134723060214955,0.3320044190044362,-0.45875905471374234,-0.48724386764503325,-1.1798357379624491
470d6a14daf8d150,1,0,attack_calibration,1.0122569635312537,0.36521585549403723,1.0236079597190755,0.014598775606467829,1.411754444620087
01aefe06e8bf6ccd,1,1,attack_calibration,-8.779783210966874,-0.9659686110332353,-0.9914519562732251,-0.7277470610741779,-1.666256269819509
f33a04f5d92aec43,1,1,attack_calibration,-11.267501395414545,-0.8848827508921578,-1.7323861074302522,-0.761816920984477,-1.2772095459713797
430c9863b0be2f59,1,0,attack_calibration,-0.036773653396917405,-0.20823695071080972,-0.6295990150116277,-0.7616158593524494,1.2107244544390678
9e0de2dc02314923,1,0,attack_calibration,2.7338940550749427,0.33725373288042704,1.5464578011717824,-0.4290139081854063,1.3579759586804312
d77f4fc06870e033,1,0,attack_calibration,-0.00128550795892457,-0.06513429138344562,0.12583212197810867,0.30387227692193175,1.9405471251104516
269fcc98d2ace9e7,1,0,attack_calibration,39.135699985524724,2.5438985236604843,37.97533899330369,1.7281945649215704,1.5977285745533485
83c5ace326cfe017,1,0,attack_calibration,0.15772614704709298,0.17064172660053045,-0.6695071553256697,-0.6473184677131225,1.1639764359327307
48aba41602a5b165,1,0,attack_calibration,-1.433900230005277,-2.057460994317111,-0.43691874571277967,-0.7073767106102551,1.1093061613057302
0824f5b33d725615,1,0,attack_calibration,-2.371406315202661,-1.2091667166285074,-0.4755560036165618,-0.6044530929045564,1.1322820585917808
badfda48a1a13924,1,1,attack_calibration,-0.7462538311567649,-0.9560601314467305,-0.5196571655033022,-0.5836586937539829,-1.4139190975949003
db0e5a7c305974df,1,0,attack_calibration,0.3283006136475375,0.2513123427314006,-0.40934155642502024,-0.4857141690198241,1.073013198333168
b3522df48e95ab08,1,1,attack_calibration,3.764609007186114,1.5687048492567095,4.326901772872588,3.3710289452137894,-0.7577961498204011
757a70696d501eeb,1,1,attack_calibration,0.07583733805923143,-0.12923134502942313,-0.4059848744895389,-0.6416811043894399,-1.3319827847949102
7d777132f408ec99,1,0,attack_calibration,-0.1572096477259155,-0.02858914803118684,-0.6661319942933521,-0.7613589365652778,1.5228038106068338
20cad56200c81109,1,1,attack_calibration,-0.3408260763866382,0.0644242554518415,-1.831645939076648,-0.7434619006848275,-1.2122738644524187
e913dc0492a3eb55,1,0,attack_calibration,-4.5392317720836655,-0.7271475431677178,-1.234216122076925,-0.7148245546667817,1.1341390100724322
62a840c999dd4372,1,0,attack_calibration,-2.6674142948466093,-2.564428675007527,0.1615752105178203,0.29659850523228437,1.3876632969307146
7413a932a6453af8,1,0,attack_calibration,-0.4380286034124934,-1.3288775631917136,-0.051587293866242945,-0.14502506788131497,1.0009033950707895
7d855c21174c478f,1,0,attack_calibration,23.764392286064098,1.5439699673292364,22.812180091110413,0.7256840275269982,1.6827549737606093
d0e29bcada86126e,1,1,attack_calibration,-0.3263994034775619,-0.2864068582229,-0.268880982698402,-0.2892508647332577,-0.9149465454648068
fed0ee78ca9710fe,1,0,attack_calibration,-0.5422478668082324,-0.46582358329431073,-0.7358774283509568,-0.6719799685287045,1.1745700330178095
1fd359a6553ad348,1,0,attack_calibration,-0.4955915107246216,-0.6745159425381142,-0.16622851544697115,-0.24487136865577241,1.1275502945912454
0376518114d577e0,1,0,attack_calibration,-0.6151670978912557,-0.6977405861959012,-0.4205134148821126,-0.3982281168859638,1.5707329538972759
e56fbf7241b033f3,1,0,attack_calibration,-2.92221755922257,-0.06259176451068105,-2.6313801332906066,-0.761716558417862,1.2850642588739032
672db842efdd12c8,1,0,attack_calibration,3.5200894600258996,2.9424131981081794,3.0822072876904874,2.5159919343806916,1.4416115051103147
1ceffd1a830e887d,1,1,attack_calibration,0.1523794751442764,0.9967684645836271,0.08193232338000456,0.1783441752983349,-0.9139308268394237
f6058f75724ad096,1,0,attack_calibration,-0.03373823249954255,0.09839315576052643,-0.7144613401112787,-0.5960517573951589,1.0894262782883364
60481b5993784fd9,1,0,attack_calibration,-0.16451860773766502,-0.04287122053841652,-0.311132532012133,-0.677420821072179,1.118459293259491
2511f6e0a190dee4,1,0,attack_calibration,-1.5094188701143483,-0.9810317397715651,-0.6044406270167544,-0.6619516442780395,1.1590209500568165
4d38e4d7f5ad03e2,1,0,attack_calibration,-0.1127194195524821,0.05623736994025785,-0.7165601918600153,-0.7603322148580312,1.4041767273992856
b028179ee9ab7f12,1,0,attack_calibration,-0.20354048623822285,0.2633774137676823,-0.14430142138262947,-0.32062816145702633,1.356677556560557
3e7efdd1f01818e6,1,1,attack_calibration,-0.10278073724512882,0.09197658536944875,-0.38478789779113076,-0.43768882779619855,-0.8888127512956064
cece0993739851d0,1,0,attack_calibration,-0.9181911702950514,-1.7874976080184855,-0.32471590948930085,-0.7533892772466324,1.0881207546547917
24a1965d880b0645,1,0,attack_calibration,2.3899823642749674,0.9074165352101902,1.4941154118180107,0.24510581177746849,1.3165387766846934
7133b1be318fd985,1,0,attack_calibration,0.002950104683212773,-0.016389825389402368,-0.9625237486404619,-0.7191958596217298,1.5664817479595305
870ade1a95c035a9,1,0,attack_calibration,-0.47212341692633253,-1.1669320113629522,-0.21217557613919724,-0.39454398503599175,0.944309196359592
51d0bc7e919b7681,1,0,attack_calibration,-3.815865514496248,-0.1455511647646297,1.7514775055351663,5.023505268971549,1.0650869287750355
22738cb5eb70a549,1,1,attack_calibration,0.07975079148119302,-0.22982859903862018,-0.23776607590899035,-0.7612793622300444,-0.9610148776036831
8ffbcc392352f768,1,0,attack_calibration,-0.32941092176943276,-0.03761352976867327,-1.122700322775871,-0.7060098334033151,1.4091586899658248
1566b2e319ad1df1,1,0,attack_calibration,0.9365822464466158,0.7265333317705895,-0.030066141353634723,-0.09111643913484802,1.5872040461153962
78076d5657932e67,1,0,attack_calibration,-0.8321051532040042,-0.5120927618272422,-0.8189711787945391,-0.7111189212786677,1.4891482401970113
49db016ec28844ba,1,0,attack_calibration,-0.22133624692297516,-0.14923800637093465,-0.6191081090997743,-0.7337691321385464,1.1718964508241871
71b1ea86123995c6,1,0,attack_calibration,1.1482075539016887,0.29914335830969563,-0.5996896912678626,-0.515731883765721,1.1535802738914187
dc2fa2054c18c3f8,1,0,attack_calibration,-3.9501258913154884,-1.2424851880573848,-1.3085530337383244,-0.7533924354731512,1.1793163935790636
91b9f05f6062b244,0,0,attack_calibration,0.14152222403501913,0.0508977731745206,-0.48209960458146406,-0.75732580424605,1.1027201693592872
8dd8e562e8d232fb,0,0,attack_calibration,0.13083349766756958,0.16908151627087764,-0.7783665511890283,-0.6452892055985979,1.0974691598174662
8bfa814d1031eb5b,0,0,attack_calibration,0.07275051689953527,0.17961020347722512,-0.5168518275720093,-0.5949279928166307,0.9405541441906075
108116df35a0e243,0,0,attack_calibration,3.799344250104801,0.5351465929423702,2.3978729797466873,-0.22720803994670957,1.342237077701065
6e8fdeb32384e634,0,1,attack_calibration,4.565988135910968,4.254450807471002,4.197530374513148,3.8455934481198857,-1.316977267257756
3237559131a4c140,0,0,attack_calibration,-0.7717473174935159,-2.3823538728136713,-0.06087589268377136,-0.626467570707951,0.9728054224704874
f817349a016c7365,0,1,attack_calibration,-1.187849667478959,-1.6918118457865194,-0.4450254820243271,-0.6406288974758163,-1.277129312986364
2bc249af4f32ceea,0,1,attack_calibration,0.12803567497772184,-0.03215937858827034,-0.282307056723313,-0.6173465417997133,-0.9595217296584881
cad765e242a09157,0,0,attack_calibration,0.6389484756137739,1.020086334556789,0.1776782158887683,0.20612233531994228,0.9995954170785575
28cde6eb5797c575,0,0,attack_calibration,-0.41228863740249166,0.053567596574265686,-1.0093889648777759,-0.7471909393336509,1.1103662466675726
