target_id,defense,partition,record_id,membership,true_label,original_prediction,boundary_distance,initially_correct,adversarial_initialization_found,search_censored,cap_distance,initialization_queries,gradient_queries,step_queries,projection_queries,boundary_queries,iterations_completed,query_budget_exhausted,stopping_reason
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,f3ca91dd8e5aba8d83d9,1,0,0,0.2953885495662689,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,bacc1c25b75ae0e1b780,1,0,0,0.5817639231681824,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,22730a71b34176a3ba37,1,0,0,0.1781533658504486,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,4e545ca4791d65f44351,1,0,0,0.16510425508022308,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,5d21e75cb6066696e6e2,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,ae429a6a1d645aacb94e,1,0,0,0.4641649127006531,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,e4890079e5df86b99388,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,0ffd3e39286157b02ad4,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,192395141a760795b97a,1,0,0,0.3115655779838562,True,True,False,4.898979663848877,32,256,11,90,389,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,4b85b1f42c0154e0d47c,1,0,0,0.9669563174247742,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,f97851146238bb9a3754,1,0,0,0.2495693564414978,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,f0c1637eb1fa5204c581,1,0,0,0.5647788047790527,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,88b1c0733571d25bdfa5,1,0,0,0.08941375464200974,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,c490de3382c28742eeb6,1,0,0,0.15784873068332672,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,c05d34fbff8b3f10a857,1,0,0,0.25131767988204956,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,25282b20e9c64236ec4d,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,b91b8614dbf7826436cf,1,0,0,0.41527003049850464,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,11ccb38ba9653d61e950,1,1,1,0.012780510820448399,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,c053f623dd8f2bfb7915,1,1,1,0.005931075196713209,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,cec5a851be4f6e7c0887,1,0,0,0.19935564696788788,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,9fdaf917caef50cc10f5,0,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,8de3e87bcb6bfbceae5e,0,0,0,0.5766018033027649,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,074fdb40fd1b7b36e4f1,0,0,0,0.3229011595249176,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,aa290337de046731be29,0,0,0,0.2854880094528198,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,533e49b979922ac7fba5,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,199dbb5efe2667d262a7,0,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,419877a69f01d036bdbb,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,f9048c251e4492eda5c5,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,25d5d01191fcd15efaa8,0,0,0,0.3084346652030945,True,True,False,4.898979663848877,32,256,11,90,389,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,c7e32746df2a48a62ccf,0,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,f0aa16595070d27b9c5f,0,0,0,0.25312915444374084,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,3ebd282501b491b8be2e,0,0,0,0.18233957886695862,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,d9003dc2c5345c666e82,0,0,0,0.29429545998573303,True,True,False,4.898979663848877,32,256,11,90,389,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,3609ee73f1b7e8441ded,0,0,0,0.1381799429655075,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,ca5f61dff414b714ba1a,0,0,0,0.496685653924942,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,8b700d54442035cb6c26,0,1,1,0.07032762467861176,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,e7a3a64af90cc1920283,0,0,0,0.35587063431739807,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,86d60d5754048a97bdb7,0,1,1,0.04248886555433273,True,True,False,4.898979663848877,32,256,11,90,389,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,20d65947122a8fd33a8c,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,attack_calibration,6cc8653639d78291af88,0,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,final_evaluation,eaab06e0e9770f0cb322,1,0,0,0.08895669132471085,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,final_evaluation,883a42269d6847aec70c,1,0,0,0.4213336706161499,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,final_evaluation,6bf07a3ff23f9e3249c5,1,0,0,0.23479998111724854,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,final_evaluation,272c38b1ecd099be7890,1,0,0,0.23227518796920776,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,final_evaluation,f2a589817382059b0dcc,1,0,0,0.8591130375862122,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,final_evaluation,ab97fae957e08270ffce,1,1,1,0.17616033554077148,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,final_evaluation,0674ce029ebb21d32e38,1,0,0,0.17003753781318665,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,final_evaluation,a9752ae3047aff503fb3,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,final_evaluation,5b7629cbd1fb6e879520,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,final_evaluation,4dde24d981dd8981f71f,1,0,0,0.39398324489593506,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,final_evaluation,4df4658f2eb41564da87,1,0,0,0.13036206364631653,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,final_evaluation,ab00e756b29c98fd6674,1,0,0,0.010618059895932674,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,final_evaluation,69ef03b5c6f4f7ecef33,1,0,0,0.1542748212814331,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,final_evaluation,dba69027df0122535f19,1,0,0,0.5871791839599609,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,final_evaluation,cbd912351cdbc83a9184,1,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,final_evaluation,7be2869c238aa35d440a,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,final_evaluation,7ce1135db7560daf7e70,1,0,0,0.16393885016441345,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,lattice_round,final_evaluation,988a4b4dcb53bafffb01,1,0,0,0.4691319465637207,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
