target_id,defense,partition,record_id,membership,true_label,original_prediction,boundary_distance,initially_correct,adversarial_initialization_found,search_censored,cap_distance,initialization_queries,gradient_queries,step_queries,projection_queries,boundary_queries,iterations_completed,query_budget_exhausted,stopping_reason
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,4b85b1f42c0154e0d47c,1,0,0,0.16004647314548492,True,True,False,4.898979663848877,32,192,25,60,309,5,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,fb40711278aca2b43c69,1,0,0,0.08081188797950745,True,True,False,4.898979663848877,32,256,35,80,403,7,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,4dde24d981dd8981f71f,1,0,0,1.107212781906128,True,True,False,4.898979663848877,32,224,38,70,364,6,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,11ccb38ba9653d61e950,1,1,1,7.450580596923828e-09,True,True,False,4.898979663848877,32,256,13,90,391,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,78edbc6916b12b570866,1,0,0,0.10504236072301865,True,True,False,4.898979663848877,32,192,28,60,312,5,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,e07f107ec2deef516f4f,1,0,0,0.8580949306488037,True,True,False,4.898979663848877,32,64,14,20,130,1,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,b91b8614dbf7826436cf,1,0,0,0.18683375418186188,True,True,False,4.898979663848877,32,160,21,50,263,4,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,eb849709f12c60edd50b,1,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,006df97946d214e0111f,1,0,0,0.04929355904459953,True,True,False,4.898979663848877,32,256,19,90,397,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,bd6c7e8fd4e7879e23df,1,0,0,0.042108092457056046,True,True,False,4.898979663848877,32,256,28,90,406,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,88b1c0733571d25bdfa5,1,0,0,0.08597457408905029,True,True,False,4.898979663848877,32,256,22,90,400,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,92516ca36411fad7d9c9,1,0,0,0.13135020434856415,True,True,False,4.898979663848877,32,224,39,70,365,6,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,f1068bd99413d081a271,1,0,0,0.1266346275806427,True,True,False,4.898979663848877,32,256,31,90,409,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,a6dfd0dc4ba32e6c00e6,1,0,0,0.16591495275497437,True,True,False,4.898979663848877,32,160,26,50,268,4,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,83a947285ea3ca8494da,1,0,0,0.021180467680096626,True,True,False,4.898979663848877,32,256,16,90,394,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,f929be357f68bdda4236,1,0,0,1.1992722749710083,True,True,False,4.898979663848877,32,32,10,10,84,0,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,6f47824d3363865de61a,1,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,073dbbd888ef767c75de,1,0,0,0.28442928194999695,True,True,False,4.898979663848877,32,192,17,60,301,5,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,a5b1091e7ec67f7a06ed,1,0,0,0.05018850415945053,True,True,False,4.898979663848877,32,256,32,90,410,8,False,iterations_completed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,14865093b1485a5c3a41,1,0,0,0.2550397515296936,True,True,False,4.898979663848877,32,128,15,40,215,3,False,geometric_step_search_failed
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,dynanoise,attack_calibration,fd49901b4cc63c783db2,0,0,0,0.15862134099006653,True,True,False,4.898979663848877,32,192,26,60,310,5,False,geometric_step_search_failed
